Wneu09.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 134  -1
PW04.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 137  -1
PW03.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 145  -1
Mneu16.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 118  -1
Mneu22.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 137  -1
 W20.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 137  -1
 W09.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 132  -1
Mneu19.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 129  -1
Mneu06.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 134  -1
Mneu29.bmp   1   0
 88 -  62  63  88  81  85  97
 90 -  69  90  51  63  57  55
 70 -  92  56  74  94  70  57
 86 -  86  68  50  84  83  51
 64 -  65  64  84  71  89  94
  0   0  -1  -1  -1  -1 122  -1
Wneu02.bmp   1   1
 43 -  23  43   9  38  19  36
 24 -  24   7  21  49   3   5
 13 -  32   6  25  35  13  49
 47 -  18  44  29  40  47  27
 34 -  48  29  16  10  34  36
  0   0  -1  -1  -1  -1 122  -1
Mneu03.bmp   1   0
 82 -  99  82  71  58  50  55
 97 -  99  51  73  97  67  50
 52 -  58  51  81  83  66  52
 80 -  75  62  92  63  51  80
 87 -  87  63  62  89  77  50
  0   0  -1  -1  -1  -1 119  -1
 W02.bmp   1   0
 55 -  55  53  50  73  52  54
 81 -  68  58  94  59  52  81
 77 -  69  97  64  56  77  80
 76 -  53  96  51  68  76  66
 65 -  89  65  68  87  85  78
  0   0  -1  -1  -1  -1 124  -1
PW02.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 144  -1
 W07.bmp   1   0
 68 -  79  54  95  94  52  68
 56 -  56  64  81  76  90  78
 66 -  92  83  85  67  66  86
 69 -  91  74  72  79  69  52
 50 -  65  81  50  80  77  75
  0   0  -1  -1  -1  -1 120  -1
 M01.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 111  -1
Wneu10.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 141  -1
 W17.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 139  -1
 M11.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 112  -1
 M18.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 131  -1
 M04.bmp   1   1
 46 -  23  41  18  38  46  24
 32 -  32  12  10  45  38   1
 26 -  11  47  26  40  44  18
  7 -  21   3  16  17   6   7
 48 -  40  39   1  30  48   4
  0   0  -1  -1  -1  -1 124  -1
Mneu05.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 139  -1
 M14.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 106  -1
Wneu07.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 149  -1
Wneu05.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 138  -1
NM01.bmp   1   1
 22 -  32   0  22   7  23  35
 21 -  31   2  26  47  17  21
 44 -  19  30   5   6  37  44
 42 -  42  41  33  10  39  23
  8 -  32  27  46   8  37  20
  0   0  -1  -1  -1  -1 120  -1
Wneu13.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 107  -1
 W21.bmp   1   0
 61 -  72  61  76  85  93  81
 51 -  51  85  82  59  84  56
 73 -  79  58  69  73  72  90
 62 -  85  96  54  64  80  62
 57 -  94  84  63  78  57  81
  0   0  -1  -1  -1  -1 120  -1
Mneu11.bmp   1   0
 92 -  96  94  80  92  82  69
 63 -  98  93  62  63  80  64
 89 -  87  89  91  81  56  98
 79 -  54  87  79  83  72  85
 84 -  98  50  59  93  55  84
  0   0  -1  -1  -1  -1 120  -1
Wneu04.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 142  -1
 M17.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 117  -1
NM03.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 102  -1
 W18.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 142  -1
NM04.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 110  -1
 W15.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 131  -1
PM04.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 118  -1
 M06.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 112  -1
 M09.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 110  -1
 W01.bmp   1   0
 59 -  54  59  95  88  98  77
 67 -  88  67  68  70  54  55
 72 -  68  93  79  99  72  85
 53 -  95  93  76  53  74  52
 58 -  57  92  62  56  70  58
  0   0  -1  -1  -1  -1 123  -1
Mneu12.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 129  -1
 W13.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 146  -1
 M15.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 111  -1
Mneu21.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 107  -1
Mneu28.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 103  -1
Mneu04.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 114  -1
NW04.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 110  -1
NW01.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 114  -1
Mneu24.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 118  -1
NW03.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 130  -1
 M05.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 127  -1
 M19.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 116  -1
Wneu11.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 131  -1
NM05.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 103  -1
 M03.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 108  -1
 W16.bmp   1   1
 15 -  41  11  48  44  15  19
 36 -  34  10   7  30   1  36
  4 -  46  19   4  24  22  49
 37 -  20  33  13  48  45  37
  3 -   8   0  22  35   3  26
  0   0  -1  -1  -1  -1 120  -1
Wneu06.bmp   1   1
 12 -  48  43  11  44  12  47
 20 -  22  49   7   2  23  20
  6 -   5  19   6   4  24  41
 33 -  30  19   5  33   7  31
 29 -  32  29  31  40  17   0
  0   0  -1  -1  -1  -1 119  -1
Mneu20.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 112  -1
NW02.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 109  -1
Mneu08.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 115  -1
 W04.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 134  -1
PM05.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 133  -1
Mneu13.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 139  -1
Mneu14.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 111  -1
Mneu17.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 109  -1
 W12.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 140  -1
 W10.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 139  -1
NW05.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 104  -1
NM02.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 106  -1
 W14.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 133  -1
 W11.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 144  -1
Mneu26.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 139  -1
Mneu01.bmp   1  -1
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0 -   0   0   0   0   0   0
  0   0  -1  -1  -1  -1 128  -1
Mneu07.bmp   1   1
 11 -  10  48  37   8  23  11
 41 -  41  29   7  22  49  18
  1 -  40  35  43   8  45   1
  9 -  34  17   9  25  10  15
  2 -   2  30  42  13  37  14
  0   0  -1  -1  -1  -1 119  -1
 M12.bmp   1   0
 99 -  99  80  74  67  86  75
 98 -  75  98  88  57  50  59
 71 -  64  95  56  87  68  71
 78 -  78  86  96  59  67  60
 85 -  52  88  79  89  85  64
  0   0  -1  -1  -1  -1 119  -1

shortlist (dieselben variablen)
Mneu03.bmp   1   0
 82 [384 512] -  99  82  71  58  50  55
 97 [384 512] -  99  51  73  97  67  50
 52 [384 512] -  58  51  81  83  66  52
 80 [384 512] -  75  62  92  63  51  80
 87 [384 512] -  87  63  62  89  77  50
  0   0  -1  -1  -1  -1 119  -1 
Wneu06.bmp   1   1
 12 [384 512] -  48  43  11  44  12  47
 20 [384 512] -  22  49   7   2  23  20
  6 [384 512] -   5  19   6   4  24  41
 33 [384 512] -  30  19   5  33   7  31
 29 [384 512] -  32  29  31  40  17   0
  0   0  -1  -1  -1  -1 119  -1 
Mneu07.bmp   1   1
 11 [384 512] -  10  48  37   8  23  11
 41 [384 512] -  41  29   7  22  49  18
  1 [384 512] -  40  35  43   8  45   1
  9 [384 512] -  34  17   9  25  10  15
  2 [384 512] -   2  30  42  13  37  14
  0   0  -1  -1  -1  -1 119  -1 
 M12.bmp   1   0
 99 [384 512] -  99  80  74  67  86  75
 98 [384 512] -  75  98  88  57  50  59
 71 [384 512] -  64  95  56  87  68  71
 78 [384 512] -  78  86  96  59  67  60
 85 [384 512] -  52  88  79  89  85  64
  0   0  -1  -1  -1  -1 119  -1 
Mneu15.bmp   1   1
 49 [384 512] -  30   6   9  49  41  44
  0 [384 512] -  41   0  14  19  34   3
 18 [384 512] -   8  37  18  16  20  24
 38 [384 512] -  29  46   8   5   2  38
 39 [384 512] -  37  39  41  25  48  22
  0   0  -1  -1  -1  -1 120  -1 
 W07.bmp   1   0
 68 [384 512] -  79  54  95  94  52  68
 56 [384 512] -  56  64  81  76  90  78
 66 [384 512] -  92  83  85  67  66  86
 69 [384 512] -  91  74  72  79  69  52
 50 [384 512] -  65  81  50  80  77  75
  0   0  -1  -1  -1  -1 120  -1 
NM01.bmp   1   1
 22 [384 512] -  32   0  22   7  23  35
 21 [384 512] -  31   2  26  47  17  21
 44 [384 512] -  19  30   5   6  37  44
 42 [384 512] -  42  41  33  10  39  23
  8 [384 512] -  32  27  46   8  37  20
  0   0  -1  -1  -1  -1 120  -1 
 W21.bmp   1   0
 61 [384 512] -  72  61  76  85  93  81
 51 [384 512] -  51  85  82  59  84  56
 73 [384 512] -  79  58  69  73  72  90
 62 [384 512] -  85  96  54  64  80  62
 57 [384 512] -  94  84  63  78  57  81
  0   0  -1  -1  -1  -1 120  -1 
Mneu11.bmp   1   0
 92 [384 512] -  96  94  80  92  82  69
 63 [384 512] -  98  93  62  63  80  64
 89 [384 512] -  87  89  91  81  56  98
 79 [384 512] -  54  87  79  83  72  85
 84 [384 512] -  98  50  59  93  55  84
  0   0  -1  -1  -1  -1 120  -1 
 W16.bmp   1   1
 15 [384 512] -  41  11  48  44  15  19
 36 [384 512] -  34  10   7  30   1  36
  4 [384 512] -  46  19   4  24  22  49
 37 [384 512] -  20  33  13  48  45  37
