 11 kiwehon   0   1  14 c:\stim\ecopd1\bild/neg (15)s (Large).bmp
 11 kiwehon   0   2  12 c:\stim\ecopd1\bild/neg (13)s (Large).bmp
 11 kiwehon   0   3   2 c:\stim\ecopd1\bild/neg (3)s (Large).bmp
 11 kiwehon   0   4  17 c:\stim\ecopd1\bild/neg (18)s (Large).bmp
 12 jaciyn   1   0   8 c:\stim\ecopd1\bild/pos (9)s (Large).bmp
 12 jaciyn   1   1  23 c:\stim\ecopd1\bild/pos (24)s (Large).bmp
 12 jaciyn   1   2   4 c:\stim\ecopd1\bild/pos (5)s (Large).bmp
 12 jaciyn   1   3  16 c:\stim\ecopd1\bild/pos (17)s (Large).bmp
 12 jaciyn   1   4  20 c:\stim\ecopd1\bild/pos (21)s (Large).bmp
 13 pimuide   1   0  24 c:\stim\ecopd1\bild/pos (25)s (Large).bmp
 13 pimuide   1   1  11 c:\stim\ecopd1\bild/pos (12)s (Large).bmp
 13 pimuide   1   2   0 c:\stim\ecopd1\bild/pos (1)s (Large).bmp
 13 pimuide   1   3  12 c:\stim\ecopd1\bild/pos (13)s (Large).bmp
 13 pimuide   1   4  14 c:\stim\ecopd1\bild/pos (15)s (Large).bmp
 14 frask   1   0   3 c:\stim\ecopd1\bild/pos (4)s (Large).bmp
 14 frask   1   1   7 c:\stim\ecopd1\bild/pos (8)s (Large).bmp
 14 frask   1   2  19 c:\stim\ecopd1\bild/pos (20)s (Large).bmp
 14 frask   1   3  21 c:\stim\ecopd1\bild/pos (22)s (Large).bmp
 14 frask   1   4   5 c:\stim\ecopd1\bild/pos (6)s (Large).bmp
 15 yosud   1   0   6 c:\stim\ecopd1\bild/pos (7)s (Large).bmp
 15 yosud   1   1  17 c:\stim\ecopd1\bild/pos (18)s (Large).bmp
 15 yosud   1   2   2 c:\stim\ecopd1\bild/pos (3)s (Large).bmp
 15 yosud   1   3  22 c:\stim\ecopd1\bild/pos (23)s (Large).bmp
 15 yosud   1   4   9 c:\stim\ecopd1\bild/pos (10)s (Large).bmp
 16 hiwawa   1   0  18 c:\stim\ecopd1\bild/pos (19)s (Large).bmp
 16 hiwawa   1   1   1 c:\stim\ecopd1\bild/pos (2)s (Large).bmp
 16 hiwawa   1   2  13 c:\stim\ecopd1\bild/pos (14)s (Large).bmp
 16 hiwawa   1   3  10 c:\stim\ecopd1\bild/pos (11)s (Large).bmp
 16 hiwawa   1   4  15 c:\stim\ecopd1\bild/pos (16)s (Large).bmp
 17 nalber   1   0  11 c:\stim\ecopd1\bild/pos (12)s (Large).bmp
 17 nalber   1   1   6 c:\stim\ecopd1\bild/pos (7)s (Large).bmp
 17 nalber   1   2  10 c:\stim\ecopd1\bild/pos (11)s (Large).bmp
 17 nalber   1   3  16 c:\stim\ecopd1\bild/pos (17)s (Large).bmp
 17 nalber   1   4  14 c:\stim\ecopd1\bild/pos (15)s (Large).bmp
 18 laumens   1   0  19 c:\stim\ecopd1\bild/pos (20)s (Large).bmp
 18 laumens   1   1  24 c:\stim\ecopd1\bild/pos (25)s (Large).bmp
 18 laumens   1   2  22 c:\stim\ecopd1\bild/pos (23)s (Large).bmp
 18 laumens   1   3   7 c:\stim\ecopd1\bild/pos (8)s (Large).bmp
 18 laumens   1   4   1 c:\stim\ecopd1\bild/pos (2)s (Large).bmp
 19 botsy   1   0   3 c:\stim\ecopd1\bild/pos (4)s (Large).bmp
 19 botsy   1   1   9 c:\stim\ecopd1\bild/pos (10)s (Large).bmp
 19 botsy   1   2  13 c:\stim\ecopd1\bild/pos (14)s (Large).bmp
 19 botsy   1   3   0 c:\stim\ecopd1\bild/pos (1)s (Large).bmp
 19 botsy   1   4  17 c:\stim\ecopd1\bild/pos (18)s (Large).bmp
 20 noste   1   0   4 c:\stim\ecopd1\bild/pos (5)s (Large).bmp
 20 noste   1   1   8 c:\stim\ecopd1\bild/pos (9)s (Large).bmp
 20 noste   1   2  15 c:\stim\ecopd1\bild/pos (16)s (Large).bmp
 20 noste   1   3  12 c:\stim\ecopd1\bild/pos (13)s (Large).bmp
 20 noste   1   4  18 c:\stim\ecopd1\bild/pos (19)s (Large).bmp
 21 furasti   1   0   5 c:\stim\ecopd1\bild/pos (6)s (Large).bmp
 21 furasti   1   1  21 c:\stim\ecopd1\bild/pos (22)s (Large).bmp
 21 furasti   1   2  23 c:\stim\ecopd1\bild/pos (24)s (Large).bmp
 21 furasti   1   3  20 c:\stim\ecopd1\bild/pos (21)s (Large).bmp
 21 furasti   1   4   2 c:\stim\ecopd1\bild/pos (3)s (Large).bmp
 22 hilejin   1   0  17 c:\stim\ecopd1\bild/pos (18)s (Large).bmp
 22 hilejin   1   1   6 c:\stim\ecopd1\bild/pos (7)s (Large).bmp
 22 hilejin   1   2   7 c:\stim\ecopd1\bild/pos (8)s (Large).bmp
 22 hilejin   1   3   8 c:\stim\ecopd1\bild/pos (9)s (Large).bmp
 22 hilejin   1   4  12 c:\stim\ecopd1\bild/pos (13)s (Large).bmp
 23 tewok   1   0  23 c:\stim\ecopd1\bild/pos (24)s (Large).bmp
 23 tewok   1   1   5 c:\stim\ecopd1\bild/pos (6)s (Large).bmp
 23 tewok   1   2  14 c:\stim\ecopd1\bild/pos (15)s (Large).bmp
 23 tewok   1   3   4 c:\stim\ecopd1\bild/pos (5)s (Large).bmp
 23 tewok   1   4   2 c:\stim\ecopd1\bild/pos (3)s (Large).bmp
